Date,Currency,Rate,BaseCurrency,Source
2025-02-24,SEK,11.1482,USD,Sample Data Generator
2025-02-25,AUD,1.6024,USD,Sample Data Generator
2025-02-25,CAD,1.3175,USD,Sample Data Generator
2025-02-25,EUR,0.9191,USD,Sample Data Generator
2025-02-25,GBP,0.7818,USD,Sample Data Generator
2025-02-25,NOK,10.5161,USD,Sample Data Generator
2025-02-25,NZD,1.6333,USD,Sample Data Generator
2025-02-25,SEK,10.4611,USD,Sample Data Generator
2025-02-26,AUD,1.5097,USD,Sample Data Generator
2025-02-26,CAD,1.4264,USD,Sample Data Generator
2025-02-26,EUR,0.9668,USD,Sample Data Generator
2025-02-26,GBP,0.8292,USD,Sample Data Generator
2025-02-26,NOK,10.6079,USD,Sample Data Generator
2025-02-26,NZD,1.7376,USD,Sample Data Generator
2025-02-26,SEK,10.2998,USD,Sample Data Generator
2025-02-27,AUD,1.5760,USD,Sample Data Generator
2025-02-27,CAD,1.4285,USD,Sample Data Generator
2025-02-27,EUR,0.9638,USD,Sample Data Generator
2025-02-27,GBP,0.8071,USD,Sample Data Generator
2025-02-27,NOK,10.6539,USD,Sample Data Generator
2025-02-27,NZD,1.7373,USD,Sample Data Generator
2025-02-27,SEK,10.7092,USD,Sample Data Generator
2025-02-28,AUD,1.5279,USD,Sample Data Generator
2025-02-28,CAD,1.3997,USD,Sample Data Generator
2025-02-28,EUR,0.9306,USD,Sample Data Generator
2025-02-28,GBP,0.7944,USD,Sample Data Generator
2025-02-28,NOK,11.0269,USD,Sample Data Generator
2025-02-28,NZD,1.6491,USD,Sample Data Generator
2025-02-28,SEK,10.6354,USD,Sample Data Generator
2025-03-01,AUD,1.5925,USD,Sample Data Generator
2025-03-01,CAD,1.4168,USD,Sample Data Generator
2025-03-01,EUR,0.9735,USD,Sample Data Generator
2025-03-01,GBP,0.8240,USD,Sample Data Generator
2025-03-01,NOK,10.8034,USD,Sample Data Generator
2025-03-01,NZD,1.6280,USD,Sample Data Generator
2025-03-01,SEK,10.6876,USD,Sample Data Generator
2025-03-02,AUD,1.5276,USD,Sample Data Generator
2025-03-02,CAD,1.3780,USD,Sample Data Generator
2025-03-02,EUR,0.9199,USD,Sample Data Generator
2025-03-02,GBP,0.8266,USD,Sample Data Generator
2025-03-02,NOK,10.6295,USD,Sample Data Generator
2025-03-02,NZD,1.6438,USD,Sample Data Generator
2025-03-02,SEK,11.1311,USD,Sample Data Generator
2025-03-03,AUD,1.5117,USD,Sample Data Generator
2025-03-03,CAD,1.4032,USD,Sample Data Generator
2025-03-03,EUR,0.9747,USD,Sample Data Generator
2025-03-03,GBP,0.7735,USD,Sample Data Generator
2025-03-03,NOK,10.8359,USD,Sample Data Generator
2025-03-03,NZD,1.6572,USD,Sample Data Generator
2025-03-03,SEK,10.6959,USD,Sample Data Generator
2025-03-04,AUD,1.5265,USD,Sample Data Generator
2025-03-04,CAD,1.3184,USD,Sample Data Generator
2025-03-04,EUR,0.9228,USD,Sample Data Generator
2025-03-04,GBP,0.8252,USD,Sample Data Generator
2025-03-04,NOK,10.8598,USD,Sample Data Generator
2025-03-04,NZD,1.6001,USD,Sample Data Generator
2025-03-04,SEK,11.0856,USD,Sample Data Generator
2025-03-05,AUD,1.6259,USD,Sample Data Generator
2025-03-05,CAD,1.4209,USD,Sample Data Generator
2025-03-05,EUR,0.9364,USD,Sample Data Generator
2025-03-05,GBP,0.7833,USD,Sample Data Generator
2025-03-05,NOK,11.3234,USD,Sample Data Generator
2025-03-05,NZD,1.6690,USD,Sample Data Generator
2025-03-05,SEK,10.8137,USD,Sample Data Generator
2025-03-06,AUD,1.5034,USD,Sample Data Generator
2025-03-06,CAD,1.4275,USD,Sample Data Generator
2025-03-06,EUR,0.9629,USD,Sample Data Generator
2025-03-06,GBP,0.7569,USD,Sample Data Generator
2025-03-06,NOK,11.1010,USD,Sample Data Generator
2025-03-06,NZD,1.6688,USD,Sample Data Generator
2025-03-06,SEK,10.7085,USD,Sample Data Generator
2025-03-07,AUD,1.6111,USD,Sample Data Generator
2025-03-07,CAD,1.3644,USD,Sample Data Generator
2025-03-07,EUR,0.8880,USD,Sample Data Generator
2025-03-07,GBP,0.7802,USD,Sample Data Generator
2025-03-07,NOK,11.0623,USD,Sample Data Generator
2025-03-07,NZD,1.6403,USD,Sample Data Generator
2025-03-07,SEK,11.1248,USD,Sample Data Generator
2025-03-08,AUD,1.5337,USD,Sample Data Generator
2025-03-08,CAD,1.3719,USD,Sample Data Generator
2025-03-08,EUR,0.9019,USD,Sample Data Generator
2025-03-08,GBP,0.8280,USD,Sample Data Generator
2025-03-08,NOK,11.4302,USD,Sample Data Generator
2025-03-08,NZD,1.6057,USD,Sample Data Generator
2025-03-08,SEK,10.2856,USD,Sample Data Generator
2025-03-09,AUD,1.6466,USD,Sample Data Generator
2025-03-09,CAD,1.3735,USD,Sample Data Generator
2025-03-09,EUR,0.9739,USD,Sample Data Generator
2025-03-09,GBP,0.8074,USD,Sample Data Generator
2025-03-09,NOK,11.0801,USD,Sample Data Generator
2025-03-09,NZD,1.6581,USD,Sample Data Generator
2025-03-09,SEK,11.0095,USD,Sample Data Generator
2025-03-10,AUD,1.5771,USD,Sample Data Generator
2025-03-10,CAD,1.4115,USD,Sample Data Generator
2025-03-10,EUR,0.9194,USD,Sample Data Generator
2025-03-10,GBP,0.8048,USD,Sample Data Generator
2025-03-10,NOK,10.7164,USD,Sample Data Generator
2025-03-10,NZD,1.6503,USD,Sample Data Generator
2025-03-10,SEK,11.0924,USD,Sample Data Generator
2025-03-11,AUD,1.5237,USD,Sample Data Generator
2025-03-11,CAD,1.3157,USD,Sample Data Generator
2025-03-11,EUR,0.9555,USD,Sample Data Generator
2025-03-11,GBP,0.8152,USD,Sample Data Generator
2025-03-11,NOK,11.4690,USD,Sample Data Generator
2025-03-11,NZD,1.5959,USD,Sample Data Generator
2025-03-11,SEK,10.9076,USD,Sample Data Generator
2025-03-12,AUD,1.5795,USD,Sample Data Generator
2025-03-12,CAD,1.3490,USD,Sample Data Generator
2025-03-12,EUR,0.9606,USD,Sample Data Generator
2025-03-12,GBP,0.8025,USD,Sample Data Generator
2025-03-12,NOK,11.4376,USD,Sample Data Generator
2025-03-12,NZD,1.6638,USD,Sample Data Generator
2025-03-12,SEK,10.4979,USD,Sample Data Generator
2025-03-13,AUD,1.5583,USD,Sample Data Generator
2025-03-13,CAD,1.3481,USD,Sample Data Generator
2025-03-13,EUR,0.9684,USD,Sample Data Generator
2025-03-13,GBP,0.7780,USD,Sample Data Generator
2025-03-13,NOK,10.9231,USD,Sample Data Generator
2025-03-13,NZD,1.6839,USD,Sample Data Generator
2025-03-13,SEK,10.1604,USD,Sample Data Generator
2025-03-14,AUD,1.5461,USD,Sample Data Generator
2025-03-14,CAD,1.4178,USD,Sample Data Generator
2025-03-14,EUR,0.8858,USD,Sample Data Generator
2025-03-14,GBP,0.7806,USD,Sample Data Generator
2025-03-14,NOK,11.1617,USD,Sample Data Generator
2025-03-14,NZD,1.6003,USD,Sample Data Generator
2025-03-14,SEK,11.0888,USD,Sample Data Generator
2025-03-15,AUD,1.5971,USD,Sample Data Generator
2025-03-15,CAD,1.3875,USD,Sample Data Generator
2025-03-15,EUR,0.9131,USD,Sample Data Generator
2025-03-15,GBP,0.8010,USD,Sample Data Generator
2025-03-15,NOK,10.4070,USD,Sample Data Generator
2025-03-15,NZD,1.6210,USD,Sample Data Generator
2025-03-15,SEK,10.1484,USD,Sample Data Generator
2025-03-16,AUD,1.5136,USD,Sample Data Generator
2025-03-16,CAD,1.3544,USD,Sample Data Generator
2025-03-16,EUR,0.9732,USD,Sample Data Generator
2025-03-16,GBP,0.7814,USD,Sample Data Generator
2025-03-16,NOK,10.8248,USD,Sample Data Generator
2025-03-16,NZD,1.5950,USD,Sample Data Generator
2025-03-16,SEK,11.1086,USD,Sample Data Generator
2025-03-17,AUD,1.4975,USD,Sample Data Generator
2025-03-17,CAD,1.3154,USD,Sample Data Generator
2025-03-17,EUR,0.9458,USD,Sample Data Generator
2025-03-17,GBP,0.7629,USD,Sample Data Generator
2025-03-17,NOK,10.8921,USD,Sample Data Generator
2025-03-17,NZD,1.6551,USD,Sample Data Generator
2025-03-17,SEK,10.9272,USD,Sample Data Generator
2025-03-18,AUD,1.5404,USD,Sample Data Generator
2025-03-18,CAD,1.3602,USD,Sample Data Generator
2025-03-18,EUR,0.9583,USD,Sample Data Generator
2025-03-18,GBP,0.7850,USD,Sample Data Generator
2025-03-18,NOK,11.3202,USD,Sample Data Generator
2025-03-18,NZD,1.6033,USD,Sample Data Generator
2025-03-18,SEK,11.1092,USD,Sample Data Generator
2025-03-19,AUD,1.5555,USD,Sample Data Generator
2025-03-19,CAD,1.3972,USD,Sample Data Generator
2025-03-19,EUR,0.9086,USD,Sample Data Generator
2025-03-19,GBP,0.7682,USD,Sample Data Generator
2025-03-19,NOK,11.2651,USD,Sample Data Generator
2025-03-19,NZD,1.7258,USD,Sample Data Generator
2025-03-19,SEK,10.3439,USD,Sample Data Generator
2025-03-20,AUD,1.4892,USD,Sample Data Generator
2025-03-20,CAD,1.3640,USD,Sample Data Generator
2025-03-20,EUR,0.9698,USD,Sample Data Generator
2025-03-20,GBP,0.8045,USD,Sample Data Generator
2025-03-20,NOK,10.7153,USD,Sample Data Generator
2025-03-20,NZD,1.7301,USD,Sample Data Generator
2025-03-20,SEK,10.6332,USD,Sample Data Generator
2025-03-21,AUD,1.6356,USD,Sample Data Generator
2025-03-21,CAD,1.4233,USD,Sample Data Generator
2025-03-21,EUR,0.8902,USD,Sample Data Generator
2025-03-21,GBP,0.8229,USD,Sample Data Generator
2025-03-21,NOK,10.4701,USD,Sample Data Generator
2025-03-21,NZD,1.6292,USD,Sample Data Generator
2025-03-21,SEK,10.7777,USD,Sample Data Generator
2025-03-22,AUD,1.5204,USD,Sample Data Generator
2025-03-22,CAD,1.3421,USD,Sample Data Generator
2025-03-22,EUR,0.9045,USD,Sample Data Generator
2025-03-22,GBP,0.8064,USD,Sample Data Generator
2025-03-22,NOK,10.5143,USD,Sample Data Generator
2025-03-22,NZD,1.6327,USD,Sample Data Generator
2025-03-22,SEK,10.1738,USD,Sample Data Generator
2025-03-23,AUD,1.5165,USD,Sample Data Generator
2025-03-23,CAD,1.3633,USD,Sample Data Generator
2025-03-23,EUR,0.8965,USD,Sample Data Generator
2025-03-23,GBP,0.7629,USD,Sample Data Generator
2025-03-23,NOK,10.4490,USD,Sample Data Generator
2025-03-23,NZD,1.6407,USD,Sample Data Generator
2025-03-23,SEK,10.2871,USD,Sample Data Generator
2025-03-24,AUD,1.5103,USD,Sample Data Generator
2025-03-24,CAD,1.3872,USD,Sample Data Generator
2025-03-24,EUR,0.9363,USD,Sample Data Generator
2025-03-24,GBP,0.8009,USD,Sample Data Generator
2025-03-24,NOK,11.1260,USD,Sample Data Generator
2025-03-24,NZD,1.7019,USD,Sample Data Generator
2025-03-24,SEK,10.6366,USD,Sample Data Generator
2025-03-25,AUD,1.5574,USD,Sample Data Generator
2025-03-25,CAD,1.3931,USD,Sample Data Generator
2025-03-25,EUR,0.8956,USD,Sample Data Generator
2025-03-25,GBP,0.7973,USD,Sample Data Generator
2025-03-25,NOK,10.6390,USD,Sample Data Generator
2025-03-25,NZD,1.5882,USD,Sample Data Generator
2025-03-25,SEK,10.9455,USD,Sample Data Generator
2025-03-26,AUD,1.5643,USD,Sample Data Generator
2025-03-26,CAD,1.3913,USD,Sample Data Generator
2025-03-26,EUR,0.9525,USD,Sample Data Generator
2025-03-26,GBP,0.7885,USD,Sample Data Generator
2025-03-26,NOK,10.6735,USD,Sample Data Generator
2025-03-26,NZD,1.6439,USD,Sample Data Generator
2025-03-26,SEK,10.6371,USD,Sample Data Generator
2025-03-27,AUD,1.5629,USD,Sample Data Generator
2025-03-27,CAD,1.2973,USD,Sample Data Generator
2025-03-27,EUR,0.9438,USD,Sample Data Generator
2025-03-27,GBP,0.7778,USD,Sample Data Generator
2025-03-27,NOK,10.5046,USD,Sample Data Generator
2025-03-27,NZD,1.6154,USD,Sample Data Generator
2025-03-27,SEK,10.6105,USD,Sample Data Generator
2025-03-28,AUD,1.5645,USD,Sample Data Generator
2025-03-28,CAD,1.3981,USD,Sample Data Generator
2025-03-28,EUR,0.9023,USD,Sample Data Generator
2025-03-28,GBP,0.8247,USD,Sample Data Generator
2025-03-28,NOK,10.6812,USD,Sample Data Generator
2025-03-28,NZD,1.7149,USD,Sample Data Generator
2025-03-28,SEK,10.6344,USD,Sample Data Generator
2025-03-29,AUD,1.5248,USD,Sample Data Generator
2025-03-29,CAD,1.3588,USD,Sample Data Generator
2025-03-29,EUR,0.9162,USD,Sample Data Generator
2025-03-29,GBP,0.7663,USD,Sample Data Generator
2025-03-29,NOK,10.4665,USD,Sample Data Generator
2025-03-29,NZD,1.7100,USD,Sample Data Generator
2025-03-29,SEK,10.3181,USD,Sample Data Generator
2025-03-30,AUD,1.4990,USD,Sample Data Generator
2025-03-30,CAD,1.3027,USD,Sample Data Generator
2025-03-30,EUR,0.9610,USD,Sample Data Generator
2025-03-30,GBP,0.7943,USD,Sample Data Generator
2025-03-30,NOK,10.6133,USD,Sample Data Generator
2025-03-30,NZD,1.7032,USD,Sample Data Generator
2025-03-30,SEK,11.0678,USD,Sample Data Generator
2025-03-31,AUD,1.5854,USD,Sample Data Generator
2025-03-31,CAD,1.3431,USD,Sample Data Generator
2025-03-31,EUR,0.9521,USD,Sample Data Generator
2025-03-31,GBP,0.8072,USD,Sample Data Generator
2025-03-31,NOK,11.0417,USD,Sample Data Generator
2025-03-31,NZD,1.6911,USD,Sample Data Generator
2025-03-31,SEK,10.5767,USD,Sample Data Generator
2025-04-01,AUD,1.5255,USD,Sample Data Generator
2025-04-01,CAD,1.4136,USD,Sample Data Generator
2025-04-01,EUR,0.9311,USD,Sample Data Generator
2025-04-01,GBP,0.7964,USD,Sample Data Generator
2025-04-01,NOK,10.3366,USD,Sample Data Generator
2025-04-01,NZD,1.6853,USD,Sample Data Generator
2025-04-01,SEK,10.2750,USD,Sample Data Generator
2025-04-02,AUD,1.5804,USD,Sample Data Generator
2025-04-02,CAD,1.4143,USD,Sample Data Generator
2025-04-02,EUR,0.9669,USD,Sample Data Generator
2025-04-02,GBP,0.8199,USD,Sample Data Generator
2025-04-02,NOK,10.6248,USD,Sample Data Generator
2025-04-02,NZD,1.7328,USD,Sample Data Generator
2025-04-02,SEK,10.6557,USD,Sample Data Generator
2025-04-03,AUD,1.5226,USD,Sample Data Generator
2025-04-03,CAD,1.3409,USD,Sample Data Generator
2025-04-03,EUR,0.8952,USD,Sample Data Generator
2025-04-03,GBP,0.7628,USD,Sample Data Generator
2025-04-03,NOK,10.6292,USD,Sample Data Generator
2025-04-03,NZD,1.6158,USD,Sample Data Generator
2025-04-03,SEK,10.5135,USD,Sample Data Generator
2025-04-04,AUD,1.6008,USD,Sample Data Generator
2025-04-04,CAD,1.3976,USD,Sample Data Generator
2025-04-04,EUR,0.9604,USD,Sample Data Generator
2025-04-04,GBP,0.8190,USD,Sample Data Generator
2025-04-04,NOK,10.9134,USD,Sample Data Generator
2025-04-04,NZD,1.6412,USD,Sample Data Generator
2025-04-04,SEK,10.1630,USD,Sample Data Generator
2025-04-05,AUD,1.5120,USD,Sample Data Generator
2025-04-05,CAD,1.3493,USD,Sample Data Generator
2025-04-05,EUR,0.9386,USD,Sample Data Generator
2025-04-05,GBP,0.7751,USD,Sample Data Generator
2025-04-05,NOK,10.3528,USD,Sample Data Generator
2025-04-05,NZD,1.7162,USD,Sample Data Generator
2025-04-05,SEK,10.1642,USD,Sample Data Generator
2025-04-06,AUD,1.5726,USD,Sample Data Generator
2025-04-06,CAD,1.4000,USD,Sample Data Generator
2025-04-06,EUR,0.8876,USD,Sample Data Generator
2025-04-06,GBP,0.7898,USD,Sample Data Generator
2025-04-06,NOK,10.3341,USD,Sample Data Generator
2025-04-06,NZD,1.7370,USD,Sample Data Generator
2025-04-06,SEK,10.8695,USD,Sample Data Generator
2025-04-07,AUD,1.5811,USD,Sample Data Generator
2025-04-07,CAD,1.4125,USD,Sample Data Generator
2025-04-07,EUR,0.9676,USD,Sample Data Generator
2025-04-07,GBP,0.7568,USD,Sample Data Generator
2025-04-07,NOK,10.7079,USD,Sample Data Generator
2025-04-07,NZD,1.6505,USD,Sample Data Generator
2025-04-07,SEK,10.4778,USD,Sample Data Generator
2025-04-08,AUD,1.5637,USD,Sample Data Generator
2025-04-08,CAD,1.3685,USD,Sample Data Generator
2025-04-08,EUR,0.9109,USD,Sample Data Generator
2025-04-08,GBP,0.7438,USD,Sample Data Generator
2025-04-08,NOK,10.3461,USD,Sample Data Generator
2025-04-08,NZD,1.6374,USD,Sample Data Generator
2025-04-08,SEK,10.2757,USD,Sample Data Generator
2025-04-09,AUD,1.5856,USD,Sample Data Generator
2025-04-09,CAD,1.3770,USD,Sample Data Generator
2025-04-09,EUR,0.9187,USD,Sample Data Generator
2025-04-09,GBP,0.7514,USD,Sample Data Generator
2025-04-09,NOK,10.3924,USD,Sample Data Generator
2025-04-09,NZD,1.6556,USD,Sample Data Generator
2025-04-09,SEK,10.0967,USD,Sample Data Generator
2025-04-10,AUD,1.5630,USD,Sample Data Generator
2025-04-10,CAD,1.3254,USD,Sample Data Generator
2025-04-10,EUR,0.8983,USD,Sample Data Generator
2025-04-10,GBP,0.7794,USD,Sample Data Generator
2025-04-10,NOK,10.7774,USD,Sample Data Generator
2025-04-10,NZD,1.6422,USD,Sample Data Generator
2025-04-10,SEK,10.2703,USD,Sample Data Generator
2025-04-11,AUD,1.5755,USD,Sample Data Generator
2025-04-11,CAD,1.2948,USD,Sample Data Generator
2025-04-11,EUR,0.8999,USD,Sample Data Generator
2025-04-11,GBP,0.7858,USD,Sample Data Generator
2025-04-11,NOK,10.9857,USD,Sample Data Generator
2025-04-11,NZD,1.6811,USD,Sample Data Generator
2025-04-11,SEK,10.9767,USD,Sample Data Generator
2025-04-12,AUD,1.5965,USD,Sample Data Generator
2025-04-12,CAD,1.4079,USD,Sample Data Generator
2025-04-12,EUR,0.8919,USD,Sample Data Generator
2025-04-12,GBP,0.8109,USD,Sample Data Generator
2025-04-12,NOK,11.0239,USD,Sample Data Generator
2025-04-12,NZD,1.5892,USD,Sample Data Generator
2025-04-12,SEK,10.4797,USD,Sample Data Generator
2025-04-13,AUD,1.5347,USD,Sample Data Generator
2025-04-13,CAD,1.3232,USD,Sample Data Generator
2025-04-13,EUR,0.9668,USD,Sample Data Generator
2025-04-13,GBP,0.8081,USD,Sample Data Generator
2025-04-13,NOK,11.2281,USD,Sample Data Generator
2025-04-13,NZD,1.6779,USD,Sample Data Generator
2025-04-13,SEK,10.4917,USD,Sample Data Generator
2025-04-14,AUD,1.5481,USD,Sample Data Generator
2025-04-14,CAD,1.3716,USD,Sample Data Generator
2025-04-14,EUR,0.9609,USD,Sample Data Generator
2025-04-14,GBP,0.7540,USD,Sample Data Generator
2025-04-14,NOK,11.0494,USD,Sample Data Generator
2025-04-14,NZD,1.7183,USD,Sample Data Generator
2025-04-14,SEK,10.0242,USD,Sample Data Generator
2025-04-15,AUD,1.5818,USD,Sample Data Generator
2025-04-15,CAD,1.3829,USD,Sample Data Generator
2025-04-15,EUR,0.9595,USD,Sample Data Generator
2025-04-15,GBP,0.7906,USD,Sample Data Generator
2025-04-15,NOK,10.4653,USD,Sample Data Generator
2025-04-15,NZD,1.5855,USD,Sample Data Generator
2025-04-15,SEK,10.7403,USD,Sample Data Generator
2025-04-16,AUD,1.5427,USD,Sample Data Generator
2025-04-16,CAD,1.2971,USD,Sample Data Generator
2025-04-16,EUR,0.9107,USD,Sample Data Generator
2025-04-16,GBP,0.7827,USD,Sample Data Generator
2025-04-16,NOK,10.6090,USD,Sample Data Generator
2025-04-16,NZD,1.7182,USD,Sample Data Generator
2025-04-16,SEK,10.3859,USD,Sample Data Generator
2025-04-17,AUD,1.5074,USD,Sample Data Generator
2025-04-17,CAD,1.3199,USD,Sample Data Generator
2025-04-17,EUR,0.9110,USD,Sample Data Generator
2025-04-17,GBP,0.8000,USD,Sample Data Generator
2025-04-17,NOK,10.9311,USD,Sample Data Generator
2025-04-17,NZD,1.7184,USD,Sample Data Generator
2025-04-17,SEK,10.7827,USD,Sample Data Generator
2025-04-18,AUD,1.5676,USD,Sample Data Generator
2025-04-18,CAD,1.3146,USD,Sample Data Generator
2025-04-18,EUR,0.9259,USD,Sample Data Generator
2025-04-18,GBP,0.7408,USD,Sample Data Generator
2025-04-18,NOK,11.0922,USD,Sample Data Generator
2025-04-18,NZD,1.5944,USD,Sample Data Generator
2025-04-18,SEK,10.7681,USD,Sample Data Generator
2025-04-19,AUD,1.5320,USD,Sample Data Generator
2025-04-19,CAD,1.3250,USD,Sample Data Generator
2025-04-19,EUR,0.9584,USD,Sample Data Generator
2025-04-19,GBP,0.7729,USD,Sample Data Generator
2025-04-19,NOK,11.2130,USD,Sample Data Generator
2025-04-19,NZD,1.5929,USD,Sample Data Generator
2025-04-19,SEK,9.9753,USD,Sample Data Generator
2025-04-20,AUD,1.5084,USD,Sample Data Generator
2025-04-20,CAD,1.3148,USD,Sample Data Generator
2025-04-20,EUR,0.9191,USD,Sample Data Generator
2025-04-20,GBP,0.7533,USD,Sample Data Generator
2025-04-20,NOK,11.0426,USD,Sample Data Generator
2025-04-20,NZD,1.5787,USD,Sample Data Generator
2025-04-20,SEK,10.7396,USD,Sample Data Generator
2025-04-21,AUD,1.5182,USD,Sample Data Generator
2025-04-21,CAD,1.3605,USD,Sample Data Generator
2025-04-21,EUR,0.9238,USD,Sample Data Generator
2025-04-21,GBP,0.7537,USD,Sample Data Generator
2025-04-21,NOK,10.3362,USD,Sample Data Generator
2025-04-21,NZD,1.7188,USD,Sample Data Generator
2025-04-21,SEK,10.9905,USD,Sample Data Generator
2025-04-22,AUD,1.5307,USD,Sample Data Generator
2025-04-22,CAD,1.3509,USD,Sample Data Generator
2025-04-22,EUR,0.8809,USD,Sample Data Generator
2025-04-22,GBP,0.7682,USD,Sample Data Generator
2025-04-22,NOK,10.5230,USD,Sample Data Generator
2025-04-22,NZD,1.6051,USD,Sample Data Generator
2025-04-22,SEK,10.9306,USD,Sample Data Generator
2025-04-23,AUD,1.5655,USD,Sample Data Generator
2025-04-23,CAD,1.3265,USD,Sample Data Generator
2025-04-23,EUR,0.9090,USD,Sample Data Generator
2025-04-23,GBP,0.7775,USD,Sample Data Generator
2025-04-23,NOK,11.2677,USD,Sample Data Generator
2025-04-23,NZD,1.5763,USD,Sample Data Generator
2025-04-23,SEK,10.7311,USD,Sample Data Generator
2025-04-24,AUD,1.4855,USD,Sample Data Generator
2025-04-24,CAD,1.3416,USD,Sample Data Generator
2025-04-24,EUR,0.9106,USD,Sample Data Generator
2025-04-24,GBP,0.7995,USD,Sample Data Generator
2025-04-24,NOK,10.6370,USD,Sample Data Generator
2025-04-24,NZD,1.5720,USD,Sample Data Generator
2025-04-24,SEK,10.8186,USD,Sample Data Generator
2025-04-25,AUD,1.5581,USD,Sample Data Generator
2025-04-25,CAD,1.3991,USD,Sample Data Generator
2025-04-25,EUR,0.9520,USD,Sample Data Generator
2025-04-25,GBP,0.7405,USD,Sample Data Generator
2025-04-25,NOK,10.2552,USD,Sample Data Generator
2025-04-25,NZD,1.7235,USD,Sample Data Generator
2025-04-25,SEK,10.1843,USD,Sample Data Generator
2025-04-26,AUD,1.5938,USD,Sample Data Generator
2025-04-26,CAD,1.2790,USD,Sample Data Generator
2025-04-26,EUR,0.9338,USD,Sample Data Generator
2025-04-26,GBP,0.7884,USD,Sample Data Generator
2025-04-26,NOK,11.0545,USD,Sample Data Generator
2025-04-26,NZD,1.6119,USD,Sample Data Generator
2025-04-26,SEK,10.8922,USD,Sample Data Generator
2025-04-27,AUD,1.4737,USD,Sample Data Generator
2025-04-27,CAD,1.3888,USD,Sample Data Generator
2025-04-27,EUR,0.9278,USD,Sample Data Generator
2025-04-27,GBP,0.7996,USD,Sample Data Generator
2025-04-27,NOK,10.2986,USD,Sample Data Generator
2025-04-27,NZD,1.7246,USD,Sample Data Generator
2025-04-27,SEK,9.9357,USD,Sample Data Generator
2025-04-28,AUD,1.5702,USD,Sample Data Generator
2025-04-28,CAD,1.2896,USD,Sample Data Generator
2025-04-28,EUR,0.9412,USD,Sample Data Generator
2025-04-28,GBP,0.8075,USD,Sample Data Generator
2025-04-28,NOK,11.2827,USD,Sample Data Generator
2025-04-28,NZD,1.6619,USD,Sample Data Generator
2025-04-28,SEK,10.8481,USD,Sample Data Generator
2025-04-29,AUD,1.5267,USD,Sample Data Generator
2025-04-29,CAD,1.2938,USD,Sample Data Generator
2025-04-29,EUR,0.9345,USD,Sample Data Generator
2025-04-29,GBP,0.7472,USD,Sample Data Generator
2025-04-29,NOK,10.3712,USD,Sample Data Generator
2025-04-29,NZD,1.5924,USD,Sample Data Generator
2025-04-29,SEK,10.2055,USD,Sample Data Generator
2025-04-30,AUD,1.5177,USD,Sample Data Generator
2025-04-30,CAD,1.3041,USD,Sample Data Generator
2025-04-30,EUR,0.8910,USD,Sample Data Generator
2025-04-30,GBP,0.7858,USD,Sample Data Generator
2025-04-30,NOK,10.9570,USD,Sample Data Generator
2025-04-30,NZD,1.6920,USD,Sample Data Generator
2025-04-30,SEK,10.7268,USD,Sample Data Generator
2025-05-01,AUD,1.5945,USD,Sample Data Generator
2025-05-01,CAD,1.3715,USD,Sample Data Generator
2025-05-01,EUR,0.8859,USD,Sample Data Generator
2025-05-01,GBP,0.7632,USD,Sample Data Generator
2025-05-01,NOK,11.0955,USD,Sample Data Generator
2025-05-01,NZD,1.6903,USD,Sample Data Generator
2025-05-01,SEK,9.9795,USD,Sample Data Generator
2025-05-02,AUD,1.6153,USD,Sample Data Generator
2025-05-02,CAD,1.3819,USD,Sample Data Generator
2025-05-02,EUR,0.8963,USD,Sample Data Generator
2025-05-02,GBP,0.7858,USD,Sample Data Generator
2025-05-02,NOK,11.0896,USD,Sample Data Generator
2025-05-02,NZD,1.5685,USD,Sample Data Generator
2025-05-02,SEK,10.2914,USD,Sample Data Generator
2025-05-03,AUD,1.4821,USD,Sample Data Generator
2025-05-03,CAD,1.2882,USD,Sample Data Generator
2025-05-03,EUR,0.8713,USD,Sample Data Generator
2025-05-03,GBP,0.7983,USD,Sample Data Generator
2025-05-03,NOK,10.5716,USD,Sample Data Generator
2025-05-03,NZD,1.7063,USD,Sample Data Generator
2025-05-03,SEK,10.0218,USD,Sample Data Generator
2025-05-04,AUD,1.5421,USD,Sample Data Generator
2025-05-04,CAD,1.4049,USD,Sample Data Generator
2025-05-04,EUR,0.9249,USD,Sample Data Generator
2025-05-04,GBP,0.8039,USD,Sample Data Generator
2025-05-04,NOK,10.8805,USD,Sample Data Generator
2025-05-04,NZD,1.6260,USD,Sample Data Generator
2025-05-04,SEK,10.0999,USD,Sample Data Generator
2025-05-05,AUD,1.4872,USD,Sample Data Generator
2025-05-05,CAD,1.3255,USD,Sample Data Generator
2025-05-05,EUR,0.9019,USD,Sample Data Generator
2025-05-05,GBP,0.7835,USD,Sample Data Generator
2025-05-05,NOK,10.4329,USD,Sample Data Generator
2025-05-05,NZD,1.6712,USD,Sample Data Generator
2025-05-05,SEK,10.7513,USD,Sample Data Generator
2025-05-06,AUD,1.5471,USD,Sample Data Generator
2025-05-06,CAD,1.3521,USD,Sample Data Generator
2025-05-06,EUR,0.8821,USD,Sample Data Generator
2025-05-06,GBP,0.7646,USD,Sample Data Generator
2025-05-06,NOK,11.0598,USD,Sample Data Generator
2025-05-06,NZD,1.6915,USD,Sample Data Generator
2025-05-06,SEK,10.0381,USD,Sample Data Generator
2025-05-07,AUD,1.5362,USD,Sample Data Generator
